A,E,Ecum,G_eff,K,L,Lambda,Omega,U,Y_damaged,Y_gross,Y_net,abatecost,dEcum_dt,dK_dt,delta_T,delta_c,f,mu,sigma,t,theta1,y,y_eff
1.8964808793049515,-0.0037100899672180836,-0.07371101111270684,0.3934259209673007,105999744981.81836,9350082103.249216,0.07858239897395876,1.0866626318515183e-35,-0.8503510756845902,36737594113.840065,36737594113.840065,33850665835.842926,2886928277.997139,-0.0037100899672180836,1470145918.0776672,-7.371101111270684e-17,0.15716479794791752,0.5,1.7264415258213979,1.3901865022659708e-13,64.0,0.026364621202152428,3.1432959589583502,2.8345362875332283
1.9155408290138962,-0.0037964995202209727,-0.07742110107992492,0.3934259209673007,107469890899.89603,9362130450.4314,0.0796700417648158,1.1988053784855904e-35,-0.8451640445734002,37294066199.67617,37294066199.67617,34322846387.968163,2971219811.708006,-0.0037964995202209727,1491074732.5988312,-7.742110107992492e-17,0.1593400835296316,0.5,1.7470616351448336,1.362658965170063e-13,65.0,0.026102288838050804,3.186801670592632,2.869435892852257
1.9347923344020317,-0.003883186731868411,-0.08121760060014589,0.3934259209673007,108960965632.49486,9373970396.854343,0.08077343708226638,1.3192597294489636e-35,-0.8400151770727831,37858390403.067085,37858390403.067085,34800438087.80907,3057952315.2580166,-0.003883186731868411,1512039335.93707,-8.12176006001459e-17,0.16154687416453273,0.5,1.7679356712848677,1.3356765098292517e-13,66.0,0.02584256672458496,3.2309374832906546,2.9047200763865124
1.9542373206359396,-0.003970146377575629,-0.0851007873320143,0.3934259209673007,110473004968.43193,9385604996.185724,0.08189275222906611,1.4484288009057456e-35,-0.834904660494175,38430651223.626114,38430651223.626114,35283459424.96804,3147191798.6580696,-0.003970146377575629,1533041636.572012,-8.510078733201431e-17,0.1637855044581322,0.5,1.789066084277677,1.30922834290163e-13,67.0,0.025585428889327123,3.2757100891626436,2.940388945780083
1.9738777322304477,-0.004057373246979265,-0.08907093370958993,0.3934259209673007,112006046605.00394,9397037277.804304,0.08302815721774937,1.586726246379633e-35,-0.8298326613970576,39010934424.12936,39010934424.12936,35771928427.55143,3239005996.577923,-0.004057373246979265,1554083355.260089,-8.907093370958994e-17,0.16605631443549873,0.5,1.8104553608429246,1.2833038847677794e-13,68.0,0.02533084961827948,3.321126288709974,2.976442544161209
1.9937155332430825,-0.00414486214585246,-0.09312830695656919,0.3934259209673007,113560129960.26402,9408270246.168446,0.08417982475862412,1.734576311319395e-35,-0.8247993268260144,39599327030.21185,39599327030.21185,36265862620.249176,3333464409.9626813,-0.00414486214585246,1575166026.0366335,-9.31283069565692e-17,0.16835964951724824,0.5,1.8321060242625127,1.2578927652987824e-13,69.0,0.025078803453302774,3.3671929903449644,3.012880845525331
2.0137527074704766,-0.0042326078976746805,-0.09727316910242165,0.3934259209673007,115135295986.30066,9419306880.225525,0.08534793024765755,1.892413885445664e-35,-0.8198047854921611,40195917329.73844,40195917329.73844,36765278981.23932,3430638348.499126,-0.0042326078976746805,1596290996.9328308,-9.727316910242166e-17,0.1706958604953151,0.5,1.8540206342606966,1.232984819708032e-13,70.0,0.024829265189570474,3.4139172099063018,3.049703750028351
2.0339912586467506,-0.004320605344873815,-0.10150577700009633,0.3934259209673007,116731586983.23349,9430150132.86101,0.08653265175424085,2.0606845528786574e-35,-0.8148491489010139,40800794871.853485,40800794871.853485,37270193897.91117,3530600973.9423137,-0.004320605344873815,1617459430.42056,-1.0150577700009634e-16,0.1730653035084817,0.5,1.8762017868856713,1.2085700844851823e-13,71.0,0.024582209873048256,3.4613060701696337,3.0869110791885976
2.0544332106438876,-0.0044088493497574325,-0.10582638234497015,0.3934259209673007,118349046413.65405,9440802930.386007,0.08773417000881889,2.2398446400447622e-35,-0.8099325124288428,41414050465.71207,41414050465.71207,37780623121.39948,3633427344.3125877,-0.0044088493497574325,1638672303.5971937,-1.0582638234497015e-16,0.17546834001763778,0.5,1.8986521143927049,1.184638793410609e-13,72.0,0.024337612797998585,3.509366800352755,3.124502570995938
2.0750806076741224,-0.004497334795149403,-0.11023523169472758,0.3934259209673007,119987718717.25125,9451268172.06209,0.0889526683903673,2.430361261358055e-35,-0.8050549563495386,42035776178.89359,42035776178.89359,38296581719.92077,3739194458.972823,-0.004497334795149403,1659930408.1215906,-1.102352316947276e-16,0.17790533678073459,0.5,1.9213742851288402,1.161181373648794e-13,73.0,0.024095449504510123,3.5581067356146914,3.162477874926359
2.0959355144943643,-0.0045860565847473875,-0.11473256648987698,0.3934259209673007,121647649125.37285,9461548729.662224,0.09018833291369685,2.6327123626708093e-35,-0.8002165468140033,42666065335.49711,42666065335.49711,38818084030.90176,3847981304.595354,-0.0045860565847473875,1681234349.9117088,-1.14732566489877e-16,0.18037666582739373,0.5,1.944371003419143,1.1381884419190638e-13,74.0,0.02385569577605172,3.6075333165478742,3.2008365468602835
2.117000016612675,-0.004675009643216105,-0.11931862307462437,0.3934259209673007,123328883475.28456,9471647447.066639,0.09144135221656269,2.847386762484858e-35,-0.7954173367840293,43305012513.91637,43305012513.91637,39345143611.88869,3959868902.0276814,-0.004675009643216105,1702584548.6135092,-1.193186230746244e-16,0.18288270443312538,0.5,1.9676450094544424,1.1156508007421491e-13,75.0,0.023618327637050737,3.6576540886625075,3.2395780439028337
2.1382762204968184,-0.004764188916030541,-0.12399363271784047,0.3934259209673007,125031468023.89807,9481567139.8925,0.09271191754655284,3.074884190913345e-35,-0.7906573669226119,43952713544.29092,43952713544.29092,39877773190.225365,4074940354.0655556,-0.004764188916030541,1723981236.8501692,-1.239936327178405e-16,0.18542383509310567,0.5,1.9911990791804604,1.0935594347610737e-13,76.0,0.023383321350495465,3.7084767018621134,3.278701719104173
2.159766253784915,-0.004853589369082763,-0.128757821633871,0.3934259209673007,126755449260.74825,9491310595.156216,0.09400022274772989,3.315715326379949e-35,-0.7859366664425833,44609265505.62864,44609265505.62864,40415984611.48692,4193280894.1417155,-0.004853589369082763,1745424459.2599726,-1.2875782163387103e-16,0.18800044549545977,0.5,2.0150360241882135,1.0719055071348897e-13,77.0,0.023150653415561405,3.760008909909195,3.3182068160780536
2.181472265498201,-0.004943205988065195,-0.13361141100295376,0.3934259209673007,128500873720.00822,9500880570.967312,0.09530646424699472,3.5704018300400473e-35,-0.781255253915423,45274766722.593155,45274766722.593155,40959788786.655304,4314977935.937851,-0.004943205988065195,1766914071.3306494,-1.3361141100295377e-16,0.19061292849398948,0.5,2.0391586916055107,1.0506803560038235e-13,78.0,0.022920300565261176,3.8122585698797895,3.358092463516605
2.203396426255937,-0.0050330337776428044,-0.13855461699101895,0.3934259209673007,130267787791.33887,9510279796.252731,0.09663084104014266,3.839476377905593e-35,-0.7766131380420472,45949316761.948906,45949316761.948906,41509195638.02186,4440121123.927048,-0.0050330337776428044,1788449738.037428,-1.3855461699101897e-16,0.19326168208028538,0.5,2.0635699639893765,1.0298754910244172e-13,79.0,0.022692239764117793,3.865233641605707,3.398357669599441
2.225540928492468,-0.005123067760425897,-0.14358765076866176,0.3934259209673007,132056237529.3763,9519510970.510502,0.09797355467757698,4.1234826906526346e-35,-0.7720103183873324,46633016428.65521,46633016428.65521,42064214043.80202,4568802384.853197,-0.005123067760425897,1810030932.2915888,-1.4358765076866176e-16,0.19594710935515391,0.5,2.0882727592191697,1.0094825899732769e-13,80.0,0.022466448205861078,3.918942187103078,3.4390013162950694
2.2479079866764717,-0.005213302975754701,-0.14871071852908765,0.3934259209673007,133866268461.6679,9528576763.591711,0.09933480924964531,4.4229755610875073e-35,-0.7674467860800763,47325967761.59925,47325967761.59925,42624851781.44592,4701115980.153325,-0.005213302975754701,1831656933.2057896,-1.4871071852908766e-16,0.1986696184992906,0.5,2.1132700303901606,9.894934954180732e-14,81.0,0.022242903311147057,3.973392369985812,3.4800221535526408
2.270499837532406,-0.005303734478306419,-0.15392402150484236,0.3934259209673007,135697925394.87369,9537479815.509726,0.1007148113715622,4.7385208792446346e-35,-0.7629225244800519,48028274028.95721,48028274028.95721,43191115469.62908,4837158559.328125,-0.005303734478306419,1853326824.1821327,-1.5392402150484236e-16,0.20142962274312445,0.5,2.1385647657073137,9.699002114544595e-14,82.0,0.022021582725299964,4.028592454862489,3.5214187933820207
2.293318740264183,-0.005394357336534743,-0.15922775598314878,0.3934259209673007,137551252219.05582,9546222736.275652,0.10211377016787802,5.070695655085836e-35,-0.7584375098137515,48740039723.171165,48740039723.171165,43763010508.90602,4977029214.265145,-0.005394357336534743,1875039490.828413,-1.592277559831488e-16,0.204227540335756,0.5,2.1641599883789753,9.506949005076024e-14,83.0,0.02180246431607678,4.08455080671512,3.563189703820209
2.3163669767810915,-0.005485166630951469,-0.16462211331968352,0.3934259209673007,139426291709.88422,9554808105.759027,0.10353189725645405,5.420088038767746e-35,-0.753991711780372,49461370555.52889,49461370555.52889,44340541021.010475,5120829534.518419,-0.005485166630951469,1896793618.7078838,-1.6462211331968354e-16,0.2070637945129081,0.5,2.1900587565101675,9.318698801970498e-14,84.0,0.021585526171453987,4.141275890258162,3.6053332027821137
2.3396468519259908,-0.005576157452259246,-0.170107279950635,0.3934259209673007,141323085328.5921,9563238473.57276,0.10496940673190285,5.787297338440742e-35,-0.7495850941295349,50192373450.33202,50192373450.33202,44923709786.78456,5268663663.547464,-0.005576157452259246,1918587690.9273071,-1.70107279950635e-16,0.20993881346380566,0.5,2.216264162995176,9.134176202636733e-14,85.0,0.021370746597436336,4.198776269276113,3.6478474517937305
2.3631606937057947,-0.005667324899343973,-0.17568343740289424,0.3934259209673007,143241673019.5194,9571516358.981342,0.10642651514844809,6.172934035539333e-35,-0.745217615212189,50933156538.63732,50933156538.63732,45512518182.719765,5420638355.9175625,-0.005667324899343973,1940419985.5679817,-1.7568343740289425e-16,0.21285303029689617,0.5,2.2427793354090673,8.953307395574661e-14,86.0,0.021158104115887442,4.257060605937923,3.6907304496057804
2.3869108535242765,-0.005758664077135045,-0.1813507623022382,0.3934259209673007,145182093005.0874,9579644250.831438,0.10790344150216062,6.577619797520583e-35,-0.7408892285060843,51683829151.554985,51683829151.554985,46106966116.09251,5576863035.462477,-0.005758664077135045,1962288572.9641314,-1.8135076230223823e-16,0.2158068830043213,0.5,2.269607435897799,8.776020030849843e-14,87.0,0.02094757746238195,4.316137660086426,3.733980025685916
2.4108997064172097,-0.0058501700943410255,-0.18710942637937325,0.3934259209673007,147144381578.05154,9587624607.503866,0.10940040721252312,7.001987488003621e-35,-0.7365998831171618,52444501813.086494,52444501813.086494,46707051958.676926,5737449854.40957,-0.0058501700943410255,1984191312.8328085,-1.8710942637937326e-16,0.21880081442504623,0.5,2.2967516610665384,8.602243191152526e-14,88.0,0.02073914558407907,4.376016288500924,3.7775938335876305
2.4351296512898744,-0.005941838061067974,-0.19295959647371427,0.3934259209673007,149128572890.88434,9595459856.886135,0.11091763610327467,7.44668117425973e-35,-0.7323495242581535,53215286232.48381,53215286232.48381,47312772479.01757,5902513753.466242,-0.005941838061067974,2006125851.2592974,-1.9295959647371428e-16,0.22183527220654936,0.5,2.3242152418657978,8.431907363429774e-14,89.0,0.020532787637617275,4.436705444130987,3.821569344194064
2.45960311115695,-0.006033663086327302,-0.19890143453478223,0.3934259209673007,151134698742.14365,9603152396.364614,0.11245535438248741,7.912356131998854e-35,-0.7281380937056338,53996295296.11077,53996295296.11077,47924122773.24519,6072172522.865575,-0.006033663086327302,2028089617.5418558,-1.9890143453478225e-16,0.22491070876497476,0.5,2.3520014434749963,8.264944411079326e-14,90.0,0.020328482987029956,4.498214175299495,3.865903838834954
2.4843225333848165,-0.006125640275439472,-0.20493509762110954,0.3934259209673007,153162788359.68552,9610704592.835531,0.11401379062182164,8.399678847394741e-35,-0.7239655302367243,54787643058.78649,54787643058.78649,48541096194.41891,6246546864.367582,-0.006125640275439472,2050079820.8995056,-2.0493509762110955e-16,0.2280275812436433,0.5,2.3801135651830143,8.101287546694037e-14,91.0,0.0201262112016818,4.560551624872866,3.9105944022750365
2.509290389936298,-0.006217764727339697,-0.211060737896549,0.3934259209673007,155212868180.58502,9618118782.733894,0.11559317573490956,8.909327016287153e-35,-0.7198317700466003,55589444734.58966,55589444734.58966,49163684280.3782,6425760454.211465,-0.006217764727339697,2072093447.0463886,-2.1106073789654902e-16,0.2311863514698191,0.5,2.4085549402653292,7.940871305346034e-14,92.0,0.019925952054225708,4.623727029396382,3.955637915572298
2.534509177617855,-0.006310031531791153,-0.2172785026238887,0.3934259209673007,157284961627.6314,9625397272.079607,0.11719374295481061,9.441989540495842e-35,-0.7157367471479115,56401816687.101616,56401816687.101616,49791876680.08908,6609940007.012534,-0.006310031531791153,2094127254.6362457,-2.172785026238887e-16,0.23438748590962116,0.5,2.4373289358572645,7.783631518399865e-14,93.0,0.019727685518580056,4.687749718192423,4.001031048804512
2.5599814183292717,-0.0064024357665112405,-0.22358853415567986,0.3934259209673007,159379088882.26764,9632542336.539927,0.11881572781048604,9.998366521177124e-35,-0.7116803937531764,57224876419.06555,57224876419.06555,50425661078.46916,6799215340.596394,-0.0064024357665112405,2116177771.58045,-2.2358853415567987e-16,0.2376314556209721,0.5,2.4664389528229265,7.629505287844193e-14,94.0,0.019531391767926055,4.7526291124194415,4.046770253662666
2.5857096593158464,-0.00649497249421572,-0.2299909699221911,0.3934259209673007,161495266653.84808,9639556221.507538,0.12045936810223354,1.0579169249150042e-34,-0.707662640641181,58058742561.4376,58058742561.4376,51065023119.676575,6993719441.761025,-0.00649497249421572,2138241291.2429113,-2.299909699221911e-16,0.24091873620446713,0.5,2.495888425619336,7.478430961131752e-14,95.0,0.01933705117272506,4.818374724089343,4.092851755909873
2.611696473423118,-0.006587636759585501,-0.2364859424164068,0.3934259209673007,163633507945.091,9646441142.193449,0.12212490387602457,1.1185120192115218e-34,-0.7036834175083626,58903534861.805176,58903534861.805176,51709946328.84915,7193588532.956019,-0.006587636759585501,2160313868.51528,-2.3648594241640684e-16,0.24424980775204916,0.5,2.5256808221552878,7.330348106517508e-14,96.0,0.019144644298755606,4.884996155040983,4.1392715477045705
2.6379444593541526,-0.006680423586160467,-0.24307357917599232,0.3934259209673007,165793821813.6063,9653199283.734032,0.12381257739668435,1.1816952978685486e-34,-0.6997426533061261,59759374172.14687,59759374172.14687,52360412032.28052,7398962139.866354,-0.006680423586160467,2182391315.7757893,-2.4307357917599235e-16,0.24762515479336866,0.5,2.555819643644444,7.185197488885146e-14,97.0,0.01895415190516994,4.952503095867373,4.186025379786876
2.664456241929417,-0.006773327973164439,-0.2497540027621528,0.3934259209673007,167976213129.38208,9659832801.311487,0.1255226331198531,1.2475412379143487e-34,-0.6958402765650071,60626382435.907234,60626382435.907234,53016399276.02094,7609983159.88629,-0.006773327973164439,2204469198.7350845,-2.497540027621528e-16,0.25104526623970624,0.5,2.5863084244521524,7.04292104605225e-14,98.0,0.01876555494256998,5.020905324794125,4.233108753527063
2.691234472349262,-0.006866344892265143,-0.25652733073531725,0.3934259209673007,170180682328.11716,9666343820.287027,0.127255317662666,1.316125428283737e-34,-0.6919762157065547,61504682674.358696,61504682674.358696,53677884742.89171,7826797931.466987,-0.006866344892265143,2226542832.1724844,-2.5652733073531725e-16,0.254510635325332,0.5,2.6171507319354865,6.903461865544641e-14,99.0,0.018578834551102288,5.09021270650664,4.280516912835338
2.718281828459045,-0.006959469284272713,-0.26339367562758237,0.3934259209673007,172407225160.28964,9672734436.34614,0.12901087977308673,1.3875245672121618e-34,-0.6881503993437775,62394398972.2224,62394398972.2224,54344842667.90301,8049556304.319389,-0.006959469284272713,2248607275.56612,-2.633936756275824e-16,0.2580217595461735,0.5,2.648350166275964,6.766764161830636e-14,100.0,0.018393972058572117,5.1604351909234705,4.328244835932178
